"show_id","type","title","director","cast","country","date_added","release_year","rating","duration","listed_in","description","gender","Race","votes","IMDB","tomato","gender_num","race_num","type_num"
80989848,"TV Show","Save Our Shelter","","Rocky Kanaka, Rob North","United States",2018,2015,"TV-G","1 Season","Reality TV","Pet rescue expert Rocky Kanaka and renovation specialist Rob North travel across North America, transforming animal shelters to help homeless pets.","Male","White",32,7.5,NA,0,0,2
498716,"Movie","Ferris Bueller's Day Off","John Hughes","Matthew Broderick, Alan Ruck, Mia Sara, Jeffrey Jones, Jennifer Grey, Cindy Pickett, Lyman Ward, Edie McClurg, Charlie Sheen, Kristy Swanson, Ben Stein, Del Close","United States",2020,1986,"PG-13","103 min","Classic Movies, Comedies, Cult Movies","Ferris convinces his entire school he's at death's door, then hits the streets of Chicago with his girlfriend and best friend for a day of fun.","Male","White",304735,7.8,80,0,0,1
80999781,"Movie","Falling Inn Love","Roger Kumble","Christina Milian, Adam Demos, Jeffrey Bowyer-Chapman, Anna Jullienne, Claire Chitham, Blair Strang, Jonathan Martin, William Walker, Daniel Watterson, Simone Walker","United States",2019,2019,"TV-PG","98 min","Comedies, Romantic Movies","When a San Francisco exec wins a New Zealand inn, she ditches city life to remodel and flip the rustic property with help from a handsome contractor.","Male","White",12668,5.6,61,0,0,1
80189221,"TV Show","The Haunting of Hill House","","Michiel Huisman, Carla Gugino, Timothy Hutton, Henry Thomas, Elizabeth Reaser, Oliver Jackson-Cohen, Kate Siegel, Victoria Pedretti, Lulu Wilson, Mckenna Grace, Paxton Singleton, Julian Hilliard, Violet McGraw","United States",2018,2018,"TV-MA","1 Season","TV Dramas, TV Horror, TV Mysteries","Flashing between past and present, a fractured family confronts haunting memories of their old home and the terrifying events that drove them from it.","Male","White",143243,4.4,NA,0,0,2
80097321,"Movie","Audrie & Daisy","Bonni Cohen, Jon Shenk","","United States",2016,2016,"TV-14","99 min","Documentaries","In this wrenching documentary, two teens are sexually assaulted by boys they considered friends, humiliated online and harassed by their communities.","Male","White",5036,7.2,81,0,0,1
70259801,"Movie","Olympus Has Fallen","Antoine Fuqua","Gerard Butler, Aaron Eckhart, Morgan Freeman, Finley Jacobsen, Dylan McDermott, Rick Yune, Angela Bassett, Melissa Leo, Radha Mitchell, Cole Hauser, Ashley Judd, Robert Forster","United States",2019,2013,"R","119 min","Action & Adventure","A disgraced Secret Service agent must come to the rescue when Korean terrorists descend on the White House and take the president hostage.","Male","White",248733,6.5,49,0,0,1
80202076,"Movie","The Tiger Hunter","Lena Khan","Danny Pudi, Jon Heder, Rizwan Manji, Karen David, Iqbal Theba, Sam Page, Kevin Pollak, Parvesh Cheena, Michael McMillian","United States",2018,2016,"TV-14","94 min","Comedies, Dramas, Independent Movies","It's 1979, and engineer Sami is excited to leave his Indian village for a job in Chicago. But he soon runs into problems achieving his American dream.","Female","Asian",632,5.7,78,1,2,1
80100260,"Movie","The Hollow Point","Gonzalo López-Gallego","Patrick Wilson, Ian McShane, John Leguizamo, Lynn Collins, Jim Belushi, Karli Hall, David H. Stevens, Derek Boone","United States",2017,2016,"R","97 min","Action & Adventure","New straight-arrow sheriff Wallace finds he must join forces with brutal ex-lawman Leland to protect a troubled border town from a cartel hit man.","Male","Latino",5167,5.4,36,0,3,1
80045922,"Movie","6 Years","Hannah Fidell","Taissa Farmiga, Ben Rosenfield, Lindsay Burdge, Joshua Leonard, Jennifer Lafleur, Peter Vack, Dana Wheeler-Nicholson, Jason Newman, Molly McMichael","United States",2015,2015,"NR","80 min","Dramas, Independent Movies, Romantic Movies","As a volatile young couple who have been together for six years approach college graduation, unexpected career opportunities threaten their future.","Female","White",10854,5.6,69,1,0,1
81146370,"Movie","Spirit Riding Free: Spirit of Christmas","","Amber Frank, Bailey Gambertoglio, Sydney Park, Evan Agos, Kay Bess, Darcy Rose Byrnes, David Faustino, Gabriella Graves, Duncan Joiner, Katherine McNamara, Nolan North, Tiya Sircar","United States",2019,2019,"TV-Y7","46 min","Children & Family Movies","Lucky and friends must figure out how to get home in time for Christmas when a falling boulder – and a serious snowstorm – derail their travel plans.","","",44,5.9,NA,3,6,1
70109689,"Movie","Paul Blart: Mall Cop","Steve Carr","Kevin James, Keir O'Donnell, Jayma Mays, Raini Rodriguez, Shirley Knight, Stephen Rannazzisi, Peter Gerety, Bobby Cannavale, Adam Ferrara, Jamal Mixon, Adhir Kalyan, Gary Valentine","United States",2019,2009,"PG","91 min","Action & Adventure, Comedies","An overzealous security guard finds himself in over his head when he tries to thwart a criminal mastermind's plot to rob an entire shopping mall.","Male","White",99506,5.2,33,0,0,1
80079473,"Movie","Cabin Fever","Travis Zariwny","Gage Golightly, Matthew Daddario, Samuel Davis, Nadine Crocker, Dustin Ingram, Randy Schulman","United States",2019,2016,"R","98 min","Horror Movies, Thrillers","As a flesh-eating virus rips its way through a remote woodland cabin, the terrified teens vacationing inside wonder who'll fall victim next.","Male","White",72179,3.7,NA,0,0,1
1179583,"Movie","Money Talks","Brett Ratner","Charlie Sheen, Chris Tucker, Heather Locklear, Paul Sorvino, Gérard Ismaël, Damian Chapa, Elise Neal, Michael Wright, Veronica Cartwright","United States",2019,1997,"R","96 min","Action & Adventure, Comedies","TV news reporter James Russell helps put small-time criminal Franklin Hatchett in jail, but turns to protecting Hatchett when he escapes from prison.","Male","White",26855,6.2,16,0,0,1
18021979,"Movie","The Rugrats Movie","Igor Kovalyov, Norton Virgien","Elizabeth Daily, Christine Cavanaugh, Kath Soucie, Melanie Chartoff, Phil Proctor, Cree Summer, Cheryl Chase, Tara Strong, Jack Riley, Joe Alaskey, Michael Bell, Tress MacNeille, Busta Rhymes, Whoopi Goldberg, David Spade","United States",2019,1998,"G","81 min","Children & Family Movies, Comedies","When his baby brother Dil is born, Tommy Pickles and his pals decide that he's too much responsibility and try to return him to the hospital.","Male","White",17464,5.9,59,0,0,1
80108976,"Movie","USS Indianapolis: Men of Courage","Mario Van Peebles","Nicolas Cage, Tom Sizemore, Thomas Jane, Matt Lanter, James Remar, Brian Presley, Johnny Wactor, Adam Scott Miller, Cody Walker, Callard Harris","United States",2019,2016,"R","130 min","Action & Adventure","After becoming stranded in the Philippine Sea during World War II, a tenacious Navy crew faces a dire lack of supplies and a string of shark attacks.","Male","White",10572,5.2,17,0,0,1
80132411,"Movie","Figures of Speech","Ari Levinson","Chris Pine","United States",2016,2016,"TV-PG","92 min","Documentaries","In this documentary, passionate high schoolers travel the country and come of age during a turbulent yearlong prep for a national speech competition.","Male","White",19,7.9,NA,0,0,1
70045919,"Movie","Æon Flux","Karyn Kusama","Charlize Theron, Marton Csokas, Jonny Lee Miller, Sophie Okonedo, Frances McDormand, Pete Postlethwaite, Amelia Warner, Caroline Chikezie, Nikolai Kinski, Paterson Joseph, Yangzom Brauen","United States",2018,2005,"PG-13","93 min","Action & Adventure, Sci-Fi & Fantasy","Aiming to hasten an uprising, the leader of an underground rebellion dispatches acrobatic assassin Aeon Flux to eliminate the government's top leader.","Female","White",121496,5.4,9,1,0,1
80215923,"Movie","The Hurricane Heist","Rob Cohen","Toby Kebbell, Maggie Grace, Ryan Kwanten, Ralph Ineson, Melissa Bolona, Ben Cross, Jamie Andrew Cutler","United States",2018,2018,"PG-13","103 min","Action & Adventure","A deadly hurricane with mile-high waves provides the perfect cover for stealing $600 million from a U.S. Treasury outpost in Mississippi.","Male","White",17389,5.1,46,0,0,1
80113701,"TV Show","The Good Place","","Kristen Bell, Ted Danson, William Jackson Harper, Jameela Jamil, D'Arcy Carden, Manny Jacinto","United States",2019,2018,"TV-14","3 Seasons","TV Comedies","Due to an error, self-absorbed Eleanor Shellstrop arrives at the Good Place after her death. Determined to stay, she tries to become a better person.","Male","White",93025,8.2,97,0,0,2
80119187,"Movie","Let There Be Light","John Huston","Walter Huston","United States",2017,1946,"TV-PG","58 min","Classic Movies, Documentaries","Some returning combat veterans suffer scars that are more psychological than physical. This film follows patients and staff during their treatment.","Male","White",2346,7.4,83,0,0,1
80091245,"TV Show","White Rabbit Project","","Tory Belleci, Kari Byron, Grant Imahara","United States",2016,2016,"TV-PG","1 Season","Docuseries, International TV Shows, Reality TV","Kari Byron, Tory Belleci and Grant Imahara rank history's greatest inventions, heists and more in this series from the producers of ""MythBusters.""","","",1428,6.9,NA,3,6,2
80214478,"Movie","Todd Barry: Spicy Honey","Jay Chapman","Todd Barry","United States",2017,2017,"TV-MA","61 min","Stand-Up Comedy","With bone-dry wit, stand-up comic Todd Barry dissects texting emergencies, Hitler's taste in wine, pricey soap, cheap pizza and much more.","Male","White",689,6.7,NA,0,0,1
81038575,"TV Show","Legends of Strength","","Eugen Sandow, Apollon","United States",2019,2017,"TV-PG","1 Season","Docuseries","From a circus entertainer to a grip master, meet the bodybuilding heroes who defied physical limits and redefined the meaning of strength.","Male","White",NA,NA,NA,0,0,2
81028317,"TV Show","The Chef Show","","Jon Favreau, Roy Choi","United States",2019,2019,"TV-MA","2 Seasons","Docuseries","Writer, director and food enthusiast Jon Favreau and chef Roy Choi explore food in and out of the kitchen with accomplished chefs and celebrity friends.","Male","Ethnic & White",3030,8.2,100,0,5,2
80216224,"Movie","Katt Williams: Great America","","Katt Williams","United States",2018,2018,"TV-MA","60 min","Stand-Up Comedy","The King of underground comedy delivers unflinching riffs on the American political climate, racial tensions, sex and his disdain for roast beef.","Female","White",779,6.1,NA,1,0,1
80158976,"Movie","Kevin James: Never Don't Give Up","Andy Fickman","Kevin James","United States",2018,2018,"PG","62 min","Stand-Up Comedy","Kevin James makes his long-awaited return to stand-up in this family-friendly special, dishing on fatherhood, fans, his disdain for allergies and more.","Male","White",1176,6.1,NA,0,0,1
70281600,"TV Show","Prohibition: A Film by Ken Burns and Lynn Novick","","Peter Coyote","United States",2017,2011,"TV-PG","1 Season","Crime TV Shows, Docuseries","Ken Burns's documentary traces the passage of the 18th Amendment, the social and legal effects of prohibiting alcohol, and the repeal of Prohibition.","","",2670,8.2,NA,3,6,2
80151384,"Movie","Tig Notaro Happy To Be Here","Tig Notaro","Tig Notaro","United States",2018,2018,"TV-14","58 min","Stand-Up Comedy","Comedian Tig Notaro unleashes her inner prankster in a playful stand-up special packed with funny anecdotes, parenting confessions and more.","Female","White",1029,6.6,NA,1,0,1
11819434,"Movie","Fear and Loathing in Las Vegas","Terry Gilliam","Johnny Depp, Benicio Del Toro, Tobey Maguire, Ellen Barkin, Gary Busey, Christina Ricci, Mark Harmon, Cameron Diaz, Katherine Helmond, Michael Jeter, Craig Bierko, Lyle Lovett, Flea, Christopher Meloni, Harry Dean Stanton, Tim Thomerson","United States",2019,1998,"R","118 min","Comedies, Cult Movies, Dramas","A sportswriter and his Samoan lawyer embark on a hallucinogenic three-day romp from Los Angeles to Las Vegas in this counterculture cult favorite.","Male","White",250630,7.6,50,0,0,1
80169778,"Movie","Oklahoma City","Barak Goodman","","United States",2017,2017,"TV-14","102 min","Documentaries","Domestic terrorist Timothy McVeigh's bomb attack on an Oklahoma City federal building in 1995 is chronicled in this examination of the shocking event.","Male","White",2469,7.4,95,0,0,1
80158319,"TV Show","Evil Genius","Trey Borzillieri, Barbara Schroeder","","United States",2018,2018,"TV-MA","1 Season","Crime TV Shows, Docuseries, TV Mysteries","This baffling true crime story starts with the grisly death of a pizza man who robs a bank with a bomb around his neck – and gets weirder from there.","Male & Female","White",19107,7.6,80,3,0,2
915927,"Movie","Rocky","John G. Avildsen","Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Thayer David, Joe Spinell, Jimmy Gambina, Bill Baldwin","United States",2019,1976,"PG","120 min","Action & Adventure, Classic Movies, Dramas","Sylvester Stallone shot to fame as Rocky Balboa, an unknown fighter who's given a shot at fighting world champ Apollo Creed as a publicity stunt.","Male","White",496545,8.1,94,0,0,1
70166234,"Movie","Being Elmo: A Puppeteer's Journey","Constance Marks","Kevin Clash, Whoopi Goldberg","United States",2012,2011,"PG","76 min","Documentaries","Whoopi Goldberg narrates Elmo creator Kevin Clash's remarkable journey from a working-class Baltimore neighborhood to Jim Henson's ""Sesame Street.""","Male","White",6596,7.6,95,0,0,1
80095697,"TV Show","Disenchantment","","Abbi Jacobson, Eric André, Nat Faxon, John DiMaggio, Tress MacNeille, Matt Berry, David Herman, Maurice LaMarche, Lucy Montgomery, Billy West","United States",2019,2019,"TV-14","2 Seasons","TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy","Princess duties call, but she'd rather be drinking. Free-spirited Bean exasperates the king as she wreaks havoc with her demon and elf pals.","Male","White",38619,7.2,68,0,0,2
81074663,"Movie","Period. End of Sentence.","Rayka Zehtabchi","","United States",2019,2018,"TV-PG","26 min","Documentaries","In rural India, where the stigma of menstruation persists, women make low-cost sanitary pads on a new machine and stride toward financial independence.","Male","White",4721,7.4,83,0,0,1
80046779,"Movie","Anjelah Johnson: Not Fancy","Jay Karas","Anjelah Johnson-Reyes","United States",2015,2015,"TV-14","64 min","Stand-Up Comedy","The actress, comedian and YouTube sensation riffs on everything from nail salons and Gypsies to Mexican moms and super-sleuthing Liam Neeson.","Male","White",574,5.8,NA,0,0,1
